Beta1 	70
Beta2	c/s
-70.07083804	1.890625011
-69.75206568	1.879687498
-69.46871116	1.872395823
-69.04368294	1.859635415
-68.72491059	1.854166651
-68.3353002	1.841406242
-67.9102696	1.830468745
-67.44982117	1.82317707
-67.02479296	1.810416661
-66.49350887	1.795833311
-66.0684759	1.783072964
-65.60802747	1.770312494
-65.07674101	1.759374966
-65.07674101	1.759374966
Beta1 	60
Beta2	c/s
-70.14167607	1.788541667
-69.89374176	1.786718755
-69.39787312	1.770312494
-69.00826273	1.766666672
-68.79574862	1.757552055
-68.40613823	1.748437499
-68.01652784	1.73567706
-67.48524138	1.722916682
-67.06021079	1.711979154
-66.52892432	1.699218746
-66.03305807	1.684635426
-65.43093119	1.666406254
-64.89964473	1.66093752
-64.54545692	1.640885437
-64.08500612	1.635416673
-63.55371728	1.628124998
-63.12868906	1.613541647
-62.45572652	1.600781269
-61.88901985	1.591666653
-61.28689536	1.571614569
-60.57851499	1.564322925
-59.97638574	1.549739574
Beta1	50
Beta2	c/s
-70.07083804	1.788541667
-69.78748351	1.781249991
-69.46871116	1.773958316
-69.14993881	1.76302088
-68.90200687	1.755729144
-68.40613823	1.741145855
-67.83943156	1.728385416
-67.37898314	1.721093771
-66.95395492	1.702864599
-66.59976236	1.693749982
-65.85596179	1.680989635
-65.3246777	1.670052107
-64.75796865	1.64635417
-64.12042395	1.637239553
-63.58913749	1.628124998
-63.02243082	1.608072914
-62.38488611	1.598958358
-61.88901985	1.586197919
-61.32231318	1.577083302
-60.75560652	1.562500013
-60.25974264	1.551562485
Beta1 	40
Beta2	c/s
-70.10625587	1.602604181
-69.5749694	1.586197919
-69.00826273	1.571614569
-68.15820392	1.555208308
-67.37898314	1.535156224
-66.6706004	1.518750024
-65.92679982	1.49869794
-65.36009315	1.48411459
-64.54545692	1.471354151
-63.65997552	1.45312504
-62.7744965	1.442187512
-61.92443768	1.422135428
-61.1452169	1.411197961
-60.25974264	1.396614611
-59.51593731	1.389322905
-58.63046304	1.372916644
-57.78040185	1.369270822
-56.75324675	1.354687472
-56.08028184	1.347395827
-55.47815734	1.347395827
-54.52184028	1.330989627
-53.84887775	1.329166655
-53.10507717	1.318229188
-52.32585639	1.318229188
-51.68831169	1.310937543
-50.8736707	1.310937543
-50.05902972	1.301822926
-49.17355545	1.296354193
-48.21723601	1.294531282
-47.36717957	1.29270831
-46.1983484	1.281770843
-45.27745631	1.281770843
-44.3565547	1.274479198
-43.50649351	1.278125021
-42.47933841	1.274479198
-41.38135241	1.274479198
-40.70838036	1.265364581
-39.96458217	1.267187554
Beta1 	30
Beta2	c/s
-70.07083804	1.513281291
-69.61038961	1.49869794
-68.9374247	1.482291679
-68.19362412	1.467708329
-67.62691746	1.456770862
-66.95395492	1.436718778
-66.28099001	1.420312517
-65.53718943	1.411197961
-64.82880669	1.398437522
-63.97874788	1.387499994
-63.23494493	1.367447911
-62.45572652	1.35104171
-61.5702475	1.33645836
-60.68476848	1.323697921
-59.7284538	1.310937543
-58.8783926	1.296354193
-57.70956143	1.29088546
-56.71782655	1.274479198
-55.47815734	1.261718759
-54.55726049	1.254427115
-53.63636364	1.248958381
-52.78630482	1.241666676
-51.97166383	1.236197881
-51.01534677	1.23072927
-50.16528796	1.225260414
-49.20897328	1.221614592
-48.35891208	1.212499975
-47.29633916	1.214322947
-46.26918406	1.205208331
-45.24202897	1.201562508
-44.78158292	1.199739597
-43.78984565	1.194270864
-42.90436663	1.190625042
-41.70011763	1.183333458
-40.81463861	1.183333458
-39.96458217	1.179687514
Beta1 	20
Beta2	c/s
-70.10625587	1.449479156
-69.39787312	1.434895806
-68.79574862	1.418489606
-68.22904195	1.409374989
-67.7331757	1.385677083
-67.09563099	1.385677083
-66.45808629	1.365625
-66.03305807	1.360156266
-65.4663514	1.347395827
-64.97048276	1.341927094
-64.33293806	1.330989627
-63.62455532	1.318229188
-63.02243082	1.309114571
-62.38488611	1.301822926
-61.74734616	1.287239637
-61.03896342	1.27994787
-60.25974264	1.270833437
-59.51593731	1.259895787
-58.8783926	1.254427115
-58.20543007	1.24713547
-57.49704733	1.239843703
-56.64698851	1.228906298
-55.54899538	1.223437564
-54.55726049	1.207031242
-53.7426195	1.207031242
-52.82172265	1.201562508
-51.97166383	1.196093775
-50.83825287	1.18880213
-50.02361189	1.179687514
-48.92562113	1.172395869
-48.25265384	1.166927075
-47.26092133	1.165104163
-46.30460665	1.155989608
-45.38370504	1.154166697
-44.3565547	1.14505208
-43.40023526	1.135937524
-42.72727273	1.134114613
-41.87721153	1.132291702
-40.99174202	1.121354174
-40.49586863	1.121354174
-39.89374176	1.112239557
Beta1 	10
Beta2	c/s
-70	1.398437522
-69.5395492	1.392968789
-69.00826273	1.382031261
-68.65407255	1.372916644
-67.94568981	1.358333355
-67.37898314	1.347395827
-66.77685864	1.332812477
-66.13931393	1.323697921
-65.39551336	1.314583304
-64.89964473	1.300000015
-64.33293806	1.29270831
-63.76623614	1.287239637
-63.16410689	1.281770843
-62.80991671	1.263541609
-62.42030632	1.263541609
-61.92443768	1.250781354
-61.28689536	1.250781354
-60.75560652	1.236197881
-60.1889046	1.228906298
-59.76387163	1.228906298
-59.05548888	1.210677125
-58.38252635	1.205208331
-57.35537125	1.201562508
-56.46989223	1.190625042
-55.47815734	1.172395869
-54.66352111	1.172395869
-54.02597403	1.163281375
-53.24675325	1.152343785
-52.43211226	1.152343785
-51.75914972	1.14505208
-50.8736707	1.141406258
-49.91735364	1.12864588
-49.27980894	1.12864588
-48.6068464	1.115885379
-48.04014211	1.119531263
-47.61511865	1.114062529
-47.01298701	1.112239557
-46.34002448	1.108593735
-45.77331543	1.099479118
-45.24202897	1.099479118
-44.5336486	1.095833296
-44.0731978	1.095833296
-43.40023526	1.094010446
-43.01062487	1.088541651
-42.51475624	1.088541651
-41.87721153	1.083072979
-41.34592507	1.079427034
-40.74380295	1.073958362
-39.96458217	1.066666718
Beta1	0
Beta2	c/s
-70.14167607	1.372916644
-69.11452098	1.347395827
-69.64580744	1.361979177
-68.65407255	1.341927094
-68.15820392	1.329166655
-67.66234004	1.323697921
-67.02479296	1.310937543
-66.45808629	1.300000015
-65.78512375	1.29088546
-65.11215884	1.272656226
-64.61629258	1.272656226
-63.97874788	1.258072937
-63.34120317	1.24713547
-62.70365846	1.239843703
-61.88901985	1.221614592
-60.9327028	1.216145797
-60.08264398	1.203385542
-58.91381281	1.186979158
-57.67414361	1.170572958
-56.75324675	1.15963543
-55.83235228	1.155989608
-55.01770891	1.146874991
-54.20307031	1.135937524
-53.21133304	1.126822968
-52.18417794	1.117708352
-51.01534677	1.108593735
-50.0944523	1.10130209
-49.20897328	1.097656268
-48.14640035	1.083072979
-47.19008092	1.079427034
-46.1983484	1.07213539
-45.41912763	1.07031254
-44.56906643	1.057552101
-43.75442782	1.057552101
-42.79811314	1.050260456
-41.94805195	1.046614634
-41.16883117	1.039322867
-40.56670429	1.039322867
-40	1.033854195
