span,eta_tt_re
0.1781781781781782,0.9886569617552209
0.17917917917917917,0.9888381405595891
0.18018018018018017,0.9890178946213293
0.18118118118118118,0.9891961903868655
0.18218218218218218,0.989372994745121
0.1831831831831832,0.9895482750315235
0.1841841841841842,0.9897219990318605
0.18518518518518517,0.9898941349860074
0.18618618618618618,0.9900646515915144
0.1871871871871872,0.9902335180070406
0.1881881881881882,0.9904007038556821
0.1891891891891892,0.990566179228131
0.19019019019019018,0.9907299146857143
0.19119119119119118,0.9908918812632589
0.1921921921921922,0.9910520504718715
0.1931931931931932,0.9912103943015105
0.1941941941941942,0.9913668852234776
0.19519519519519518,0.9915214961927219
0.1961961961961962,0.9916742006500101
0.1971971971971972,0.991824972523973
0.1981981981981982,0.9919737862330011
0.1991991991991992,0.9921206166869742
0.20020020020020018,0.9922654392888735
0.2012012012012012,0.992408229936241
0.2022022022022022,0.9925489650225088
0.2032032032032032,0.9926876214381527
0.2042042042042042,0.9928241765717348
0.20520520520520522,0.9929586083107981
0.2062062062062062,0.9930908950426016
0.2072072072072072,0.9932210156547331
0.2082082082082082,0.9933489495355724
0.2092092092092092,0.9934746765746224
0.21021021021021022,0.9935981771626802
0.2112112112112112,0.9937194321918896
0.2122122122122122,0.9938384230556515
0.2132132132132132,0.9939551316483909
0.21421421421421422,0.9940695403651886
0.21521521521521522,0.9941816321012749
0.21621621621621623,0.9942913902514076
0.2172172172172172,0.994398798709078
0.2182182182182182,0.9945038418656285
0.21921921921921922,0.9946065046092085
0.22022022022022023,0.9947067723236089
0.22122122122122123,0.9948046308869772
0.2222222222222222,0.9949000666703832
0.22322322322322322,0.9949930665362849
0.22422422422422422,0.9950836178368538
0.22522522522522523,0.9951717084121753
0.22622622622622623,0.9952573265883413
0.2272272272272272,0.9953404611753999
0.22822822822822822,0.9954211014652299
0.22922922922922923,0.9954992372292386
0.23023023023023023,0.995574858715987
0.23123123123123124,0.9956479566487062
0.23223223223223222,0.9957185222226541
0.23323323323323322,0.9957865471024369
0.23423423423423423,0.9958520234191449
0.23523523523523523,0.9959149437674488
0.23623623623623624,0.995975301202528
0.23723723723723725,0.9960330892369711
0.23823823823823823,0.9960883018375141
0.23923923923923923,0.9961409334217051
0.24024024024024024,0.9961909788544774
0.24124124124124124,0.996238433444623
0.24224224224224225,0.9962832929411789
0.24324324324324323,0.9963255535297078
0.24424424424424424,0.9963652118285218
0.24524524524524524,0.9964022648847901
0.24624624624624625,0.9964367101705924
0.24724724724724725,0.9964685455788556
0.24824824824824826,0.9964977694192567
0.24924924924924924,0.9965243804140091
0.2502502502502503,0.9965483776936072
0.25125125125125125,0.9965697607924753
0.25225225225225223,0.9965885296445645
0.25325325325325326,0.9966046845788604
0.25425425425425424,0.9966182263148786
0.2552552552552553,0.9966291559580064
0.25625625625625625,0.9966374749948869
0.25725725725725723,0.9966431852886791
0.25825825825825827,0.9966462890742762
0.25925925925925924,0.9966467889534877
0.2602602602602603,0.9966446878901628
0.26126126126126126,0.9966399892052439
0.26226226226226224,0.996632696571811
0.26326326326326327,0.9966228140100595
0.26426426426426425,0.9966103458822451
0.2652652652652653,0.9965952968875863
0.26626626626626626,0.9965776720571212
0.26726726726726724,0.99655747674855
0.2682682682682683,0.9965347166410427
0.26926926926926925,0.9965093977299916
0.2702702702702703,0.9964815263217711
0.27127127127127126,0.996451109028442
0.27227227227227224,0.9964181527624607
0.2732732732732733,0.9963826647313406
0.27427427427427425,0.996344652432328
0.2752752752752753,0.9963041236470116
0.27627627627627627,0.9962610864359734
0.2772772772772773,0.9962155491334005
0.2782782782782783,0.9961675203416651
0.27927927927927926,0.9961170089259576
0.2802802802802803,0.9960640240088384
0.28128128128128127,0.9960085749648555
0.2822822822822823,0.9959506714151051
0.2832832832832833,0.9958903232218329
0.28428428428428426,0.995827540483008
0.2852852852852853,0.9957623335269244
0.2862862862862863,0.9956947129067921
0.2872872872872873,0.9956246893953479
0.2882882882882883,0.9955522739794652
0.28928928928928926,0.995477477854772
0.2902902902902903,0.9954003124203087
0.2912912912912913,0.9953207892731751
0.2922922922922923,0.9952389202032008
0.2932932932932933,0.9951547171876327
0.29429429429429427,0.9950681923858529
0.2952952952952953,0.9949793581341015
0.2962962962962963,0.9948882269402399
0.2972972972972973,0.9947948114785402
0.2982982982982983,0.9946991245844731
0.29929929929929927,0.9946011792495473
0.3003003003003003,0.9945009886161887
0.3013013013013013,0.9943985659726251
0.3023023023023023,0.994293924747804
0.3033033033033033,0.994187078506385
0.30430430430430433,0.994078040943702
0.3053053053053053,0.9939668258808049
0.3063063063063063,0.9938534472595499
0.3073073073073073,0.9937379191376884
0.3083083083083083,0.9936202556840047
0.30930930930930933,0.9935004711735335
0.3103103103103103,0.9933785799827675
0.3113113113113113,0.9932545965849455
0.3123123123123123,0.9931285355453573
0.3133133133133133,0.9930004115167225
0.31431431431431434,0.9928702392345726
0.3153153153153153,0.992738033512742
0.3163163163163163,0.9926038092388421
0.3173173173173173,0.9924675813698209
0.3183183183183183,0.9923293649275738
0.31931931931931934,0.992189174994578
0.3203203203203203,0.9920470267096083
0.3213213213213213,0.9919029352634806
0.32232232232232233,0.9917569158948576
0.3233233233233233,0.9916089838861197
0.32432432432432434,0.9914591545592589
0.3253253253253253,0.991307443271843
0.3263263263263263,0.9911538654130544
0.32732732732732733,0.9909984363997467
0.3283283283283283,0.9908411716725773
0.32932932932932935,0.9906820866922003
0.3303303303303303,0.9905211969354955
0.3313313313313313,0.9903585178918729
0.33233233233233234,0.9901940650596243
0.3333333333333333,0.9900278539423396
0.33433433433433435,0.9898599000453744
0.3353353353353353,0.989690218872357
0.3363363363363363,0.9895188259218041
0.33733733733733734,0.9893457366837373
0.3383383383383383,0.9891709666363926
0.33933933933933935,0.988994531242975
0.34034034034034033,0.988816445948468
0.34134134134134136,0.988636726176524
0.34234234234234234,0.9884553873263829
0.3433433433433433,0.9882724447698551
0.34434434434434436,0.9880879138483859
0.34534534534534533,0.9879018098701573
0.34634634634634637,0.9877141481072398
0.34734734734734735,0.9875249437928382
0.3483483483483483,0.9873342121185407
0.34934934934934936,0.9871419682316809
0.35035035035035034,0.986948227232726
0.35135135135135137,0.9867530041727238
0.35235235235235235,0.9865563140508145
0.3533533533533533,0.9863581718117918
0.35435435435435436,0.9861585923437419
0.35535535535535534,0.9859575904756993
0.3563563563563564,0.9857551809753988
0.35735735735735735,0.985551378547049
0.35835835835835833,0.9853461978291947
0.35935935935935936,0.9851396533926068
0.36036036036036034,0.9849317597382293
0.3613613613613614,0.9847225312952096
0.36236236236236236,0.9845119824189338
0.36336336336336333,0.9843001273891633
0.36436436436436437,0.9840869804081992
0.36536536536536535,0.9838725555990832
0.3663663663663664,0.9836568670038903
0.36736736736736736,0.9834399285820523
0.3683683683683684,0.9832217542087186
0.36936936936936937,0.9830023576731893
0.37037037037037035,0.9827817526773873
0.3713713713713714,0.9825599528343762
0.37237237237237236,0.9823369716669517
0.3733733733733734,0.9821128226062423
0.3743743743743744,0.981887518990373
0.37537537537537535,0.981661074063202
0.3763763763763764,0.9814335009730673
0.37737737737737737,0.9812048127715923
0.3783783783783784,0.980975022412542
0.3793793793793794,0.9807441427507269
0.38038038038038036,0.9805121865409213
0.3813813813813814,0.9802791664368724
0.38238238238238237,0.9800450949903101
0.3833833833833834,0.9798099846500208
0.3843843843843844,0.979573847760959
0.38538538538538536,0.9793366965633903
0.3863863863863864,0.9790985431920873
0.38738738738738737,0.9788593996755554
0.3883883883883884,0.9786192779353112
0.3893893893893894,0.9783781897851792
0.39039039039039036,0.9781361469306288
0.3913913913913914,0.9778931609681701
0.3923923923923924,0.9776492433847562
0.3933933933933934,0.9774044055572594
0.3943943943943944,0.9771586587519017
0.39539539539539537,0.9769120141238506
0.3963963963963964,0.9766644827167065
0.3973973973973974,0.9764160754621332
0.3983983983983984,0.9761668031794404
0.3993993993993994,0.9759166765752509
0.40040040040040037,0.9756657062431857
0.4014014014014014,0.9754139026635554
0.4024024024024024,0.9751612762031047
0.4034034034034034,0.9749078371147847
0.4044044044044044,0.9746535955375388
0.40540540540540543,0.9743985614961174
0.4064064064064064,0.9741427449009485
0.4074074074074074,0.9738861555479787
0.4084084084084084,0.9736288031185882
0.4094094094094094,0.9733706971795242
0.41041041041041043,0.9731118471828152
0.4114114114114114,0.9728522624657628
0.4124124124124124,0.972591952250928
0.4134134134134134,0.9723309256461308
0.4144144144144144,0.9720691916445063
0.41541541541541543,0.9718067591245338
0.4164164164164164,0.9715436368501175
0.4174174174174174,0.971279833470689
0.4184184184184184,0.9710153575212995
0.4194194194194194,0.9707502174227688
0.42042042042042044,0.970484421481801
0.4214214214214214,0.9702179778911703
0.4224224224224224,0.9699508947298935
0.42342342342342343,0.9696831799634069
0.4244244244244244,0.9694148414438041
0.42542542542542544,0.9691458869100129
0.4264264264264264,0.9688763239880684
0.4274274274274274,0.9686061601913418
0.42842842842842843,0.9683354029207959
0.4294294294294294,0.9680640594652651
0.43043043043043044,0.9677921370017405
0.4314314314314314,0.9675196425956453
0.43243243243243246,0.9672465832011456
0.43343343343343343,0.9669729656614763
0.4344344344344344,0.9666987967092247
0.43543543543543545,0.9664240829666972
0.4364364364364364,0.9661488309462409
0.43743743743743746,0.9658730470505752
0.43843843843843844,0.9655967375731539
0.4394394394394394,0.9653199086985276
0.44044044044044045,0.9650425665026882
0.44144144144144143,0.9647647169534452
0.44244244244244246,0.9644863659107988
0.44344344344344344,0.9642075191273137
0.4444444444444444,0.9639281822485021
0.44544544544544545,0.9636483608131784
0.44644644644644643,0.9633680602539091
0.44744744744744747,0.9630872858973278
0.44844844844844844,0.9628060429645675
0.4494494494494494,0.9625243365716436
0.45045045045045046,0.9622421717298348
0.45145145145145144,0.9619595533460991
0.45245245245245247,0.9616764862234424
0.45345345345345345,0.9613929750613226
0.4544544544544544,0.9611090244560367
0.45545545545545546,0.9608246389011261
0.45645645645645644,0.960539822787738
0.4574574574574575,0.9602545804050533
0.45845845845845845,0.9599689159406294
0.45945945945945943,0.9596828334808121
0.46046046046046046,0.959396337011107
0.46146146146146144,0.9591094304165592
0.4624624624624625,0.9588221174821236
0.46346346346346345,0.9585344018930301
0.46446446446446443,0.958246287235164
0.46546546546546547,0.9579577769954141
0.46646646646646645,0.9576688745620336
0.4674674674674675,0.9573795832249948
0.46846846846846846,0.9570899061763198
0.4694694694694695,0.9567998465104436
0.47047047047047047,0.9565094072245302
0.47147147147147145,0.9562185912188138
0.4724724724724725,0.9559274012969119
0.47347347347347346,0.9556358401661309
0.4744744744744745,0.9553439104378025
0.4754754754754755,0.955051614627557
0.47647647647647645,0.954758955155632
0.4774774774774775,0.9544659343471442
0.47847847847847846,0.9541725544323877
0.4794794794794795,0.953878817547084
0.4804804804804805,0.9535847257326601
0.48148148148148145,0.9532902809364856
0.4824824824824825,0.9529954850121245
0.48348348348348347,0.9527003397195828
0.4844844844844845,0.9524048467255125
0.4854854854854855,0.9521090076034464
0.48648648648648646,0.951812823833992
0.4874874874874875,0.9515162968050566
0.48848848848848847,0.9512194278120126
0.4894894894894895,0.9509222180578764
0.4904904904904905,0.9506246686534918
0.49149149149149146,0.9503267806176872
0.4924924924924925,0.9500285548774156
0.4934934934934935,0.9497299922679062
0.4944944944944945,0.949431093532798
0.4954954954954955,0.9491318593242309
0.4964964964964965,0.948832290202992
0.4974974974974975,0.9485323866385856
0.4984984984984985,0.9482321490093326
0.4994994994994995,0.9479315776024544
0.5005005005005005,0.9476306726141184
0.5015015015015015,0.9473294341495169
0.5025025025025025,0.9470278622229007
0.5035035035035035,0.9467259567576077
0.5045045045045045,0.9464237175861095
0.5055055055055055,0.9461211444499815
0.5065065065065065,0.9458182369999554
0.5075075075075075,0.9455149947958688
0.5085085085085085,0.9452114173066803
0.5095095095095095,0.9449075039103941
0.5105105105105106,0.9446032538940597
0.5115115115115115,0.9442986664537073
0.5125125125125125,0.9439937406942639
0.5135135135135135,0.9436884756295104
0.5145145145145145,0.9433828701819753
0.5155155155155156,0.943076923182843
0.5165165165165165,0.9427706333718596
0.5175175175175175,0.9424639993971814
0.5185185185185185,0.9421570198152986
0.5195195195195195,0.9418496930908514
0.5205205205205206,0.941542017596502
0.5215215215215215,0.9412339916127774
0.5225225225225225,0.9409256133278942
0.5235235235235235,0.9406168808375751
0.5245245245245245,0.9403077921448706
0.5255255255255256,0.9399983451599501
0.5265265265265265,0.9396885376998918
0.5275275275275275,0.9393783674884669
0.5285285285285285,0.9390678321559219
0.5295295295295295,0.9387569292387068
0.5305305305305306,0.9384456561792653
0.5315315315315315,0.9381340103257502
0.5325325325325325,0.9378219889317769
0.5335335335335335,0.9375095891561301
0.5345345345345345,0.9371968080624845
0.5355355355355356,0.9368836426191217
0.5365365365365365,0.9365700896986104
0.5375375375375375,0.9362561460775208
0.5385385385385385,0.9359418084360775
0.5395395395395395,0.9356270733578506
0.5405405405405406,0.9353119373294223
0.5415415415415415,0.9349963967400312
0.5425425425425425,0.9346804478812459
0.5435435435435435,0.9343640869465745
0.5445445445445445,0.9340473100311344
0.5455455455455456,0.9337301131312493
0.5465465465465466,0.9334124921441073
0.5475475475475475,0.9330944428673487
0.5485485485485485,0.932775960998672
0.5495495495495496,0.932457042135468
0.5505505505505506,0.9321376817743839
0.5515515515515516,0.9318178753109327
0.5525525525525525,0.9314976180390777
0.5535535535535535,0.9311769051508059
0.5545545545545546,0.9308557317357193
0.5555555555555556,0.9305340927805821
0.5565565565565566,0.9302119831689224
0.5575575575575575,0.9298893976805526
0.5585585585585585,0.92956633099117
0.5595595595595596,0.9292427776718848
0.5605605605605606,0.9289187321887785
0.5615615615615616,0.9285941889024617
0.5625625625625625,0.9282691420676151
0.5635635635635635,0.9279435858325207
0.5645645645645646,0.9276175142386298
0.5655655655655656,0.9272909212200668
0.5665665665665666,0.9269638006032128
0.5675675675675675,0.9266361461061978
0.5685685685685685,0.9263079513384596
0.5695695695695696,0.9259792098002821
0.5705705705705706,0.9256499148823131
0.5715715715715716,0.9253200598651045
0.5725725725725725,0.924989637918661
0.5735735735735735,0.9246586421019548
0.5745745745745746,0.9243270653624763
0.5755755755755756,0.9239949005357609
0.5765765765765766,0.923662140344928
0.5775775775775776,0.9233287774002407
0.5785785785785785,0.9229948041986132
0.5795795795795796,0.922660213123199
0.5805805805805806,0.9223249964428993
0.5815815815815816,0.9219891463119383
0.5825825825825826,0.9216526547694174
0.5835835835835835,0.9213155137388651
0.5845845845845846,0.9209777150278097
0.5855855855855856,0.9206392503273402
0.5865865865865866,0.9203001112116829
0.5875875875875876,0.9199602891377939
0.5885885885885885,0.9196197754449135
0.5895895895895896,0.9192785613542054
0.5905905905905906,0.9189366379682936
0.5915915915915916,0.9185939962709329
0.5925925925925926,0.9182506271265709
0.5935935935935935,0.9179065212800012
0.5945945945945946,0.9175616693559762
0.5955955955955956,0.9172160618588484
0.5965965965965966,0.9168696891722402
0.5975975975975976,0.916522541558646
0.5985985985985985,0.9161746091591805
0.5995995995995996,0.915825881993179
0.6006006006006006,0.9154763499579421
0.6016016016016016,0.9151260028283966
0.6026026026026026,0.914774830256851
0.6036036036036035,0.9144228217726713
0.6046046046046046,0.9140699667820675
0.6056056056056056,0.9137162545678134
0.6066066066066066,0.9133616742890106
0.6076076076076076,0.9130062149808965
0.6086086086086087,0.9126498655546182
0.6096096096096096,0.9122926147970382
0.6106106106106106,0.9119344513705726
0.6116116116116116,0.9115753638130278
0.6126126126126126,0.9112153405374661
0.6136136136136137,0.9108543698320619
0.6146146146146146,0.9104924398600338
0.6156156156156156,0.9101295386595128
0.6166166166166166,0.9097656541435039
0.6176176176176176,0.9094007740998434
0.6186186186186187,0.909034886191137
0.6196196196196196,0.9086679779547931
0.6206206206206206,0.9083000368029928
0.6216216216216216,0.9079310500227673
0.6226226226226226,0.9075610047760371
0.6236236236236237,0.9071898880996845
0.6246246246246246,0.9068176869056742
0.6256256256256256,0.9064443879811853
0.6266266266266266,0.9060699779887389
0.6276276276276276,0.905694443466411
0.6286286286286287,0.9053177708280091
0.6296296296296297,0.9049399463633324
0.6306306306306306,0.9045609562384109
0.6316316316316316,0.9041807864958146
0.6326326326326326,0.9037994230549289
0.6336336336336337,0.9034168517123606
0.6346346346346347,0.9030330581422675
0.6356356356356356,0.9026480278967964
0.6366366366366366,0.9022617464064878
0.6376376376376376,0.9018741989807894
0.6386386386386387,0.901485370808542
0.6396396396396397,0.9010952469585005
0.6406406406406406,0.9007038123799366
0.6416416416416416,0.9003110519032379
0.6426426426426426,0.8999169502405431
0.6436436436436437,0.8995214919864343
0.6446446446446447,0.8991246616186529
0.6456456456456456,0.8987264434988593
0.6466466466466466,0.8983268218734288
0.6476476476476476,0.8979257808742835
0.6486486486486487,0.8975233045197892
0.6496496496496497,0.8971193767156519
0.6506506506506506,0.8967139812558921
0.6516516516516516,0.8963071018238585
0.6526526526526526,0.8958987219932686
0.6536536536536537,0.8954888252293095
0.6546546546546547,0.8950773948897706
0.6556556556556556,0.8946644142262548
0.6566566566566566,0.8942498663853937
0.6576576576576576,0.8938337344101488
0.6586586586586587,0.8934160012411402
0.6596596596596597,0.8929966497180424
0.6606606606606606,0.8925756625810164
0.6616616616616616,0.8921530224721955
0.6626626626626626,0.8917287119372572
0.6636636636636637,0.8913027134269909
0.6646646646646647,0.8908750092989897
0.6656656656656657,0.8904455818193179
0.6666666666666666,0.8900144131643318
0.6676676676676676,0.8895814854224894
0.6686686686686687,0.8891467805962207
0.6696696696696697,0.8887102806039103
0.6706706706706707,0.8882719672819014
0.6716716716716716,0.8878318223865577
0.6726726726726726,0.8873898275964163
0.6736736736736737,0.886945964514401
0.6746746746746747,0.8865002146700702
0.6756756756756757,0.8860525595219818
0.6766766766766766,0.8856029804600892
0.6776776776776777,0.8851514588082102
0.6786786786786787,0.8846979758266014
0.6796796796796797,0.8842425127145486
0.6806806806806807,0.8837850506130726
0.6816816816816816,0.8833255706077033
0.6826826826826827,0.8828640537313088
0.6836836836836837,0.8824004809670155
0.6846846846846847,0.8819348332512178
0.6856856856856857,0.8814670914766309
0.6866866866866866,0.8809972364954562
0.6876876876876877,0.8805252491226153
0.6886886886886887,0.8800511101390683
0.6896896896896897,0.8795748002951964
0.6906906906906907,0.8790963003143077
0.6916916916916916,0.8786155908961804
0.6926926926926927,0.8781326527207364
0.6936936936936937,0.8776474664517712
0.6946946946946947,0.8771600127407878
0.6956956956956957,0.8766702722308991
0.6966966966966966,0.8761782255608598
0.6976976976976977,0.8756838533691483
0.6986986986986987,0.8751871362981606
0.6996996996996997,0.8746880549985016
0.7007007007007007,0.8741865901333423
0.7017017017017017,0.8736827223829253
0.7027027027027027,0.8731764324491049
0.7037037037037037,0.8726677010600212
0.7047047047047047,0.872156508974871
0.7057057057057057,0.8716428369887599
0.7067067067067067,0.8711266659376541
0.7077077077077077,0.8706079767034767
0.7087087087087087,0.8700867502192084
0.7097097097097097,0.8695629674742071
0.7107107107107107,0.8690366095195428
0.7117117117117117,0.8685076574734534
0.7127127127127127,0.8679760925269469
0.7137137137137137,0.8674418959494385
0.7147147147147147,0.8669050490945472
0.7157157157157157,0.8663655334059742
0.7167167167167167,0.8658233304234778
0.7177177177177178,0.8652784217889732
0.7187187187187187,0.8647307892527203
0.7197197197197197,0.8641804146796278
0.7207207207207207,0.863627280055667
0.7217217217217217,0.8630713674943623
0.7227227227227228,0.862512659243417
0.7237237237237237,0.8619511376914597
0.7247247247247247,0.8613867853748295
0.7257257257257257,0.8608195849845277
0.7267267267267267,0.860249519373276
0.7277277277277278,0.8596765715626162
0.7287287287287287,0.8591007247501873
0.7297297297297297,0.858521962317068
0.7307307307307307,0.8579402678352088
0.7317317317317317,0.8573556250750075
0.7327327327327328,0.8567680180129668
0.7337337337337337,0.8561774308394141
0.7347347347347347,0.8555838479664024
0.7357357357357357,0.8549872540356184
0.7367367367367368,0.8543876339264636
0.7377377377377378,0.853784972764188
0.7387387387387387,0.8531792559281197
0.7397397397397397,0.8525704690600001
0.7407407407407407,0.8519585980724285
0.7417417417417418,0.8513436291573363
0.7427427427427428,0.8507255487946151
0.7437437437437437,0.8501043437607853
0.7447447447447447,0.8494800011377794
0.7457457457457457,0.8488525083217756
0.7467467467467468,0.8482218530321431
0.7477477477477478,0.8475880233204265
0.7487487487487487,0.846951007579445
0.7497497497497497,0.8463107945524303
0.7507507507507507,0.8456673733422545
0.7517517517517518,0.8450207334206988
0.7527527527527528,0.8443708646378223
0.7537537537537538,0.8437177572313522
0.7547547547547547,0.8430614018361475
0.7557557557557557,0.8424017894937182
0.7567567567567568,0.8417389116617839
0.7577577577577578,0.8410727602238868
0.7587587587587588,0.8404033274990377
0.7597597597597597,0.8397306062514039
0.7607607607607607,0.8390545897000323
0.7617617617617618,0.8383752715285919
0.7627627627627628,0.8376926458951519
0.7637637637637638,0.8370067074419808
0.7647647647647647,0.8363174513053365
0.7657657657657657,0.8356248731253128
0.7667667667667668,0.834928969055632
0.7677677677677678,0.8342297357735081
0.7687687687687688,0.8335271704894359
0.7697697697697697,0.8328212709570175
0.7707707707707707,0.8321120354827506
0.7717717717717718,0.8313994629358227
0.7727727727727728,0.8306835527578308
0.7737737737737738,0.8299643049725217
0.7747747747747747,0.8292417201954608
0.7757757757757757,0.8285157996436608
0.7767767767767768,0.8277865451451821
0.7777777777777778,0.8270539591486447
0.7787787787787788,0.8263180447327039
0.7797797797797797,0.8255788056154455
