Y_total,rho1,b1,error
0.15577034246886684,5.088031878887562,0.05759266887756959,2.3976780791404115
0.05987475963147308,5.284721463772864,0.055449154179279585,0.037218533887476
0.061304208890397026,5.281677961724509,0.055481106073269934,0.0005762377165761925
0.06128204060969357,5.281725134405624,0.05548061055476828,8.931301784071724e-06
0.06128238419483195,5.281724403272033,0.05548061823478619,1.3842706193203224e-07
0.06128237886957248,5.281724414603944,0.05548061811575283,2.1454944689738788e-09
0.061282378952109196,5.28172441442831,0.05548061811759773,3.325304035967863e-11
