span,V2ax_re,V2tang_re,T2_re,P2_re,rho2_re,s2_re,Y_tot_rotor_re
0.5425425425425425,416.20738111123177,0.0,1428.9275695698402,17.542487927045176,4.276335259072574,1.2008835695303235,0.06787338404977898
0.5435435435435435,416.2071027463858,0.0,1428.9955384498094,17.54259458548407,4.2761578579638675,1.2009432358354761,0.0678859921082624
0.5445445445445445,416.2068236074609,0.0,1429.0635660865887,17.542699502118463,4.275979873361118,1.2010029808193576,0.06789896176742313
0.5455455455455456,416.20654369566154,0.0,1429.13165296978,17.542802654167883,4.275801298352362,1.2010628052892662,0.06791229786205927
0.5465465465465466,416.20626301221023,0.0,1429.1997996011835,17.54290401830421,4.275622125857376,1.201122710072395,0.0679260053477231
0.5475475475475475,416.20598155834693,0.0,1429.2680064948697,17.543003570649606,4.27544234862701,1.2011826960159235,0.06794008930148533
0.5485485485485485,416.2056993353295,0.0,1429.3362741772544,17.543101286774764,4.27526195924259,1.201242763987113,0.06795455492271427
0.5495495495495496,416.2054163444334,0.0,1429.4046031871642,17.543197141697128,4.275080950115338,1.2013029148733945,0.06796940753387018
0.5505505505505506,416.205132586952,0.0,1429.472994075919,17.543291109878943,4.274899313485712,1.2013631495824684,0.06798465258131452
0.5515515515515516,416.2048480641965,0.0,1429.5414474074016,17.543383165225432,4.274717041422798,1.201423469042398,0.06800029563613409
0.5525525525525525,416.2045627774957,0.0,1429.609963758139,17.543473281082978,4.274534125823691,1.2014838742017075,0.06801634239498018
0.5535535535535535,416.2042767281963,0.0,1429.6785437173792,17.543561430237247,4.2743505584128485,1.2015443660294818,0.06803279868092246
0.5545545545545546,416.20398991766245,0.0,1429.7471878871684,17.54364758491124,4.274166330741457,1.201604945515462,0.06804967044431766
0.5555555555555556,416.2037023472765,0.0,1429.8158968824382,17.543731716763585,4.273981434186798,1.2016656136701533,0.06806696376369305
0.5565565565565566,416.2034140184382,0.0,1429.8846713310797,17.543813796886603,4.273795859951622,1.201726371524919,0.06808468484664458
0.5575575575575575,416.2031249325653,0.0,1429.9535118740357,17.543893795804465,4.273609599063473,1.2017872201320887,0.0681028400307496
0.5585585585585585,416.20283509109316,0.0,1430.0224191653774,17.54397168347137,4.273422642374081,1.2018481605650597,0.06812143578449421
0.5595595595595596,416.20254449547497,0.0,1430.0913938723952,17.544047429269757,4.273234980558711,1.201909193918401,0.06814047870821523
0.5605605605605606,416.20225314718164,0.0,1430.160436675687,17.54412100200853,4.273046604115518,1.2019703213079636,0.06815997553505639
0.5615615615615616,416.20196104770184,0.0,1430.2295482692407,17.54419236992116,4.27285750336491,1.2020315438709779,0.06817993313193922
0.5625625625625625,416.20166819854205,0.0,1430.2987293605295,17.54426150066408,4.272667668448927,1.2020928627661693,0.06820035850054805
0.5635635635635635,416.2013746012264,0.0,1430.3679806706014,17.5443283613148,4.272477089330568,1.202154279173862,0.06822125877832941
0.5645645645645646,416.201080257297,0.0,1430.4373029341684,17.544392918370306,4.2722857557932095,1.202215794296086,0.06824264123950573
0.5655655655655656,416.2007851683135,0.0,1430.5066968997044,17.544455137745196,4.272093657439909,1.2022774093566904,0.06826451329610296
0.5665665665665666,416.2004893358532,0.0,1430.576163329534,17.54451498477038,4.27190078369289,1.2023391256014475,0.06828688249899265
0.5675675675675675,416.20019276151163,0.0,1430.6457029999326,17.544572424191042,4.271707123792811,1.2024009442981676,0.06830975653894766
0.5685685685685685,416.1998954469016,0.0,1430.7153167012202,17.544627420165256,4.271512666798208,1.2024628667368054,0.0683331432477122
0.5695695695695696,416.199597393654,0.0,1430.7850052378594,17.544679936262515,4.271317401584911,1.202524894229573,0.06835705059908546
0.5705705705705706,416.1992986034172,0.0,1430.854769428556,17.544729935462122,4.271121316845412,1.20258702811105,0.06838148671001928
0.5715715715715716,416.1989990778576,0.0,1430.9246101063554,17.54477738015156,4.2709244010882506,1.2026492697382962,0.06840645984172952
0.5725725725725725,416.1986988186592,0.0,1430.9945281187463,17.544822232125476,4.270726642637521,1.202711620490959,0.06843197840082102
0.5735735735735735,416.1983978275237,0.0,1431.0645243277609,17.54486445258397,4.270528029632221,1.2027740817713894,0.06845805094042623
0.5745745745745746,416.19809610617074,0.0,1431.1345996100783,17.544904002131425,4.270328550025725,1.2028366550047511,0.06848468616135744
0.5755755755755756,416.19779365633764,0.0,1431.204754857128,17.544940840775205,4.27012819158523,1.2028993416391323,0.06851189291327232
0.5765765765765766,416.1974904797794,0.0,1431.2749909751954,17.544974927924404,4.2699269418912005,1.2029621431456576,0.06853968019585287
0.5775775775775776,416.197186578269,0.0,1431.3453088855267,17.545006222388956,4.26972478833691,1.2030250610185982,0.0685680571599977
0.5785785785785785,416.1968819535968,0.0,1431.415709524436,17.54503468237814,4.269521718127826,1.203088096775485,0.06859703310902748
0.5795795795795796,416.19657660757133,0.0,1431.4861938434124,17.545060265500016,4.269317718281222,1.2031512519572165,0.06862661749990347
0.5805805805805806,416.1962705420186,0.0,1431.5567628092297,17.545082928760138,4.2691127756256115,1.2032145281281723,0.06865681994445905
0.5815815815815816,416.1959637587825,0.0,1431.627417404054,17.54510262856082,4.268906876800317,1.2032779268763205,0.06868765021064431
0.5825825825825826,416.19565625972473,0.0,1431.6981586255547,17.545119320700394,4.268700008255034,1.2033414498133281,0.06871911822378328
0.5835835835835835,416.1953480467246,0.0,1431.768987487017,17.545132960372527,4.268492156249397,1.203405098574672,0.06875123406784399
