span,V1ax_re,V1tang_re,T1_re,P1_re,rho1_re,s1_re,Y_tot_stator_re
0.7557557557557557,332.8209592489028,618.4015696768184,1509.0048855988875,22.932814984653902,5.293677705459965,1.1943614662547009,0.04951562821984065
0.7567567567567568,332.82084007330167,618.4148215495389,1508.9985690023416,22.93001031352148,5.293052447853089,1.1943911741932174,0.04976885678937514
0.7577577577577578,332.8207208396314,618.4281195892819,1508.992230171169,22.927184853143284,5.292422464085304,1.1944211276938712,0.050024197893750455
0.7587587587587588,332.8206015512774,618.4414637567116,1508.9858691219129,22.924338615615184,5.29178775680336,1.1944513267164014,0.050281651612942846
0.7597597597597597,332.8204822116371,618.454854012537,1508.979485871088,22.92147161615201,5.29114832937374,1.1944817711821387,0.050541217702021995
0.7607607607607607,332.82036282412037,618.4682903175116,1508.9730804351811,22.918583873121502,5.290504185890506,1.1945124609735562,0.050802895587161515
0.7617617617617618,332.8202433921492,618.4817726324331,1508.9666528306518,22.91567540807782,5.2898553311830545,1.1945433959338234,0.05106668436168497
0.7627627627627628,332.82012391915805,618.4953009181446,1508.960203073931,22.912746245794406,5.289201770823714,1.1945745758663655,0.05133258278214846
0.7637637637637638,332.8200044085936,618.5088751355325,1508.9537311814227,22.909796414296785,5.288543511135339,1.1946060005344286,0.051600589264462184
0.7647647647647647,332.8198848639146,618.5224952455283,1508.947237169503,22.906825944894436,5.287880559198678,1.1946376696606498,0.051870701880051794
0.7657657657657657,332.81976528859246,618.5361612091075,1508.94072105452,22.90383487221226,5.2872129228596645,1.1946695829266327,0.05214291835206201
0.7667667667667668,332.81964568611056,618.5498729872901,1508.9341828527947,22.900823234221725,5.2865406107366155,1.1947017399725286,0.05241723605160359
0.7677677677677678,332.81952605996474,618.56363054114,1508.9276225806204,22.897791072271247,5.285863632227268,1.194734140396625,0.05269365199404555
0.7687687687687688,332.81940641366305,618.5774338317651,1508.9210402542626,22.89473843111605,5.285181997515689,1.1947667837549374,0.05297216283535463
0.7697697697697697,332.8192867507258,618.5912828203178,1508.91443588996,22.891665358947513,5.284495717579073,1.1947996695608112,0.053252764868483
0.7707707707707707,332.81916707468565,618.6051774679943,1508.9078095039229,22.888571907421838,5.2838048041943715,1.194832797284526,0.053535454019806604
0.7717717717717718,332.8190473890874,618.6191177360344,1508.901161112335,22.885458131688278,5.283109269944834,1.1948661663529117,0.05382022584561532
0.7727727727727728,332.8189276974884,618.633103585722,1508.8944907313526,22.882324090416454,5.282409128226336,1.1948997761489648,0.05410707552865697
0.7737737737737738,332.81880800345795,618.6471349783851,1508.8877983771042,22.879169845823323,5.281704393253619,1.19493362601148,0.05439599787473679
0.7747747747747747,332.81868831057784,618.6612118753948,1508.8810840656918,22.875995463699354,5.280995080066359,1.1949677152346811,0.054686987309373894
0.7757757757757757,332.81856862244217,618.6753342381663,1508.8743478131892,22.872801013433936,5.280281204535051,1.1950020430678658,0.054980037874516614
0.7767767767767768,332.8184489426572,618.6895020281585,1508.8675896356438,22.869586568040408,5.279562783366803,1.1950366087150546,0.05527514322531838
0.7777777777777778,332.8183292748415,618.7037152068737,1508.8608095490754,22.866352204179986,5.278839834110895,1.1950714113346481,0.05557229662697569
0.7787787787787788,332.81820962262594,618.7179737358572,1508.8540075694775,22.86309800218535,5.278112375164226,1.1951064500390944,0.055871490951630236
0.7797797797797797,332.8180899896537,618.7322775766986,1508.8471837128152,22.859824046083215,5.277380425776568,1.1951417238945623,0.05617271867533637
0.7807807807807807,332.8179703795802,618.7466266910303,1508.8403379950278,22.856530423616366,5.276644006055658,1.195177231920624,0.05647597187509586
0.7817817817817818,332.8178507960731,618.7610210405282,1508.8334704320273,22.85321722626478,5.275903136972106,1.1952129730899477,0.05678124222596183
0.7827827827827828,332.81773124281244,618.7754605869115,1508.826581039698,22.849884549266037,5.27515784036413,1.195248946327997,0.05708852099821284
0.7837837837837838,332.81761172349053,618.7899452919423,1508.8196698338986,22.846532491634996,5.274408138942117,1.1952851505127406,0.057397799054599956
0.7847847847847848,332.8174922418119,618.8044751174261,1508.8127368304597,22.843161156182564,5.27365405629298,1.195321584474371,0.05770906684766712
0.7857857857857857,332.8173728014933,618.8190500252114,1508.805782045186,22.839770649533786,5.272895616884363,1.1953582469950328,0.05802231441714744
0.7867867867867868,332.81725340626406,618.8336699771895,1508.798805493855,22.83636108214493,5.272132846068605,1.1953951368085607,0.05833753138743667
0.7877877877877878,332.81713405986534,618.8483349352949,1508.7918071922177,22.83293256831985,5.271365770086546,1.195432252600226,0.05865470696514547
0.7887887887887888,332.81701476605093,618.863044861505,1508.7847871559977,22.829485226225525,5.270594416071132,1.1954695930064954,0.05897382993673242
0.7897897897897898,332.8168955285868,618.8777997178396,1508.777745400893,22.826019177906616,5.269818812050808,1.1955071566147983,0.059294888666218834
