r_prime,span,U_R_1,s0_re
0.15344596184490605,0.0,401.72058871248043,1.1885233476091848
0.15350149799917792,0.001001001001001001,401.86598202437136,1.1885233476091848
0.1535570341534498,0.002002002002002002,402.01137533626235,1.1885233476091848
0.15361257030772166,0.003003003003003003,402.1567686481533,1.1885233476091848
0.15366810646199353,0.004004004004004004,402.3021619600442,1.1885233476091848
0.1537236426162654,0.005005005005005005,402.44755527193513,1.1885233476091848
0.15377917877053726,0.006006006006006006,402.5929485838261,1.1885233476091848
0.15383471492480913,0.007007007007007007,402.73834189571704,1.1885233476091848
0.153890251079081,0.008008008008008008,402.88373520760797,1.1885233476091848
0.1539457872333529,0.009009009009009009,403.029128519499,1.1885233476091848
0.15400132338762476,0.01001001001001001,403.17452183138994,1.1885233476091848
0.15405685954189663,0.011011011011011011,403.31991514328087,1.1885233476091848
0.1541123956961685,0.012012012012012012,403.4653084551718,1.1885233476091848
0.15416793185044037,0.013013013013013013,403.6107017670628,1.1885233476091848
0.15422346800471223,0.014014014014014014,403.7560950789537,1.1885233476091848
0.1542790041589841,0.015015015015015015,403.90148839084463,1.1885233476091848
0.15433454031325597,0.016016016016016016,404.04688170273556,1.1885233476091848
0.15439007646752784,0.017017017017017015,404.19227501462655,1.1885233476091848
0.1544456126217997,0.018018018018018018,404.3376683265175,1.1885233476091848
0.15450114877607157,0.01901901901901902,404.4830616384084,1.1885233476091848
0.15455668493034344,0.02002002002002002,404.62845495029933,1.1885233476091848
0.1546122210846153,0.02102102102102102,404.7738482621903,1.1885233476091848
0.15466775723888718,0.022022022022022022,404.91924157408124,1.1885233476091848
0.15472329339315904,0.023023023023023025,405.06463488597217,1.1885233476091848
0.1547788295474309,0.024024024024024024,405.2100281978631,1.1885233476091848
0.15483436570170278,0.025025025025025023,405.3554215097541,1.1885233476091848
0.15488990185597465,0.026026026026026026,405.500814821645,1.1885233476091848
0.15494543801024654,0.02702702702702703,405.646208133536,1.1885233476091848
0.1550009741645184,0.028028028028028028,405.791601445427,1.1885233476091848
0.15505651031879028,0.029029029029029027,405.9369947573179,1.1885233476091848
0.15511204647306215,0.03003003003003003,406.08238806920883,1.1885233476091848
0.15516758262733402,0.031031031031031032,406.22778138109976,1.1885233476091848
0.15522311878160588,0.03203203203203203,406.37317469299074,1.1885233476091848
0.15527865493587775,0.03303303303303303,406.5185680048817,1.1885233476091848
0.15533419109014962,0.03403403403403403,406.6639613167726,1.1885233476091848
0.1553897272444215,0.035035035035035036,406.8093546286635,1.1885233476091848
0.15544526339869336,0.036036036036036036,406.9547479405545,1.1885233476091848
0.15550079955296522,0.037037037037037035,407.10014125244544,1.1885233476091848
0.1555563357072371,0.03803803803803804,407.24553456433637,1.1885233476091848
0.15561187186150896,0.03903903903903904,407.3909278762273,1.1885233476091848
0.15566740801578083,0.04004004004004004,407.5363211881183,1.1885233476091848
0.1557229441700527,0.04104104104104104,407.6817145000092,1.1885233476091848
0.15577848032432456,0.04204204204204204,407.82710781190013,1.1885233476091848
0.15583401647859643,0.043043043043043044,407.97250112379106,1.1885233476091848
0.15588955263286833,0.044044044044044044,408.1178944356821,1.1885233476091848
0.1559450887871402,0.04504504504504504,408.26328774757303,1.1885233476091848
0.15600062494141206,0.04604604604604605,408.40868105946396,1.1885233476091848
0.15605616109568393,0.04704704704704705,408.55407437135494,1.1885233476091848
0.1561116972499558,0.04804804804804805,408.69946768324587,1.1885233476091848
0.15616723340422767,0.04904904904904905,408.8448609951368,1.1885233476091848
0.15622276955849954,0.050050050050050046,408.9902543070277,1.1885233476091848
0.1562783057127714,0.05105105105105105,409.1356476189187,1.1885233476091848
0.15633384186704327,0.05205205205205205,409.28104093080964,1.1885233476091848
0.15638937802131514,0.05305305305305305,409.42643424270057,1.1885233476091848
0.156444914175587,0.05405405405405406,409.5718275545915,1.1885233476091848
0.15650045032985888,0.055055055055055056,409.7172208664825,1.1885233476091848
0.15655598648413074,0.056056056056056056,409.8626141783734,1.1885233476091848
0.1566115226384026,0.057057057057057055,410.00800749026433,1.1885233476091848
0.15666705879267448,0.058058058058058054,410.15340080215526,1.1885233476091848
0.15672259494694635,0.05905905905905906,410.29879411404625,1.1885233476091848
0.15677813110121822,0.06006006006006006,410.4441874259372,1.1885233476091848
0.15683366725549008,0.06106106106106106,410.5895807378281,1.1885233476091848
0.15688920340976198,0.062062062062062065,410.73497404971914,1.1885233476091848
0.15694473956403385,0.06306306306306306,410.88036736161007,1.1885233476091848
0.15700027571830572,0.06406406406406406,411.025760673501,1.1885233476091848
0.15705581187257758,0.06506506506506507,411.1711539853919,1.1885233476091848
0.15711134802684945,0.06606606606606606,411.31654729728285,1.1885233476091848
0.15716688418112132,0.06706706706706707,411.46194060917384,1.1885233476091848
0.1572224203353932,0.06806806806806806,411.60733392106476,1.1885233476091848
0.15727795648966506,0.06906906906906907,411.7527272329557,1.1885233476091848
0.15733349264393692,0.07007007007007007,411.8981205448466,1.1885233476091848
0.1573890287982088,0.07107107107107107,412.0435138567376,1.1885233476091848
0.15744456495248066,0.07207207207207207,412.18890716862853,1.1885233476091848
0.15750010110675253,0.07307307307307308,412.33430048051946,1.1885233476091848
0.1575556372610244,0.07407407407407407,412.4796937924104,1.1885233476091848
0.15761117341529626,0.07507507507507508,412.6250871043014,1.1885233476091848
0.15766670956956813,0.07607607607607608,412.7704804161923,1.1885233476091848
0.15772224572384,0.07707707707707707,412.9158737280832,1.1885233476091848
0.15777778187811187,0.07807807807807808,413.06126703997415,1.1885233476091848
0.15783331803238376,0.07907907907907907,413.2066603518652,1.1885233476091848
0.15788885418665563,0.08008008008008008,413.3520536637561,1.1885233476091848
0.1579443903409275,0.08108108108108109,413.49744697564705,1.1885233476091848
0.15799992649519937,0.08208208208208208,413.64284028753804,1.1885233476091848
0.15805546264947123,0.08308308308308308,413.78823359942896,1.1885233476091848
0.1581109988037431,0.08408408408408408,413.9336269113199,1.1885233476091848
0.15816653495801497,0.08508508508508508,414.0790202232108,1.1885233476091848
0.15822207111228684,0.08608608608608609,414.2244135351018,1.1885233476091848
0.1582776072665587,0.08708708708708708,414.36980684699273,1.1885233476091848
0.15833314342083057,0.08808808808808809,414.51520015888366,1.1885233476091848
0.15838867957510244,0.0890890890890891,414.6605934707746,1.1885233476091848
0.1584442157293743,0.09009009009009009,414.80598678266557,1.1885233476091848
0.15849975188364618,0.09109109109109109,414.9513800945565,1.1885233476091848
0.15855528803791805,0.0920920920920921,415.0967734064474,1.1885233476091848
0.15861082419218991,0.09309309309309309,415.24216671833835,1.1885233476091848
0.15866636034646178,0.0940940940940941,415.38756003022934,1.1885233476091848
0.15872189650073365,0.09509509509509509,415.53295334212027,1.1885233476091848
0.15877743265500555,0.0960960960960961,415.67834665401125,1.1885233476091848
0.15883296880927741,0.0970970970970971,415.82373996590223,1.1885233476091848
0.15888850496354928,0.0980980980980981,415.96913327779316,1.1885233476091848
0.15894404111782115,0.0990990990990991,416.1145265896841,1.1885233476091848
0.15899957727209302,0.10010010010010009,416.259919901575,1.1885233476091848
0.15905511342636489,0.1011011011011011,416.405313213466,1.1885233476091848
0.15911064958063675,0.1021021021021021,416.55070652535693,1.1885233476091848
0.15916618573490862,0.1031031031031031,416.69609983724786,1.1885233476091848
0.1592217218891805,0.1041041041041041,416.8414931491388,1.1885233476091848
0.15927725804345236,0.10510510510510511,416.98688646102977,1.1885233476091848
0.15933279419772423,0.1061061061061061,417.1322797729207,1.1885233476091848
0.1593883303519961,0.10710710710710711,417.2776730848116,1.1885233476091848
0.15944386650626796,0.10810810810810811,417.42306639670255,1.1885233476091848
0.15949940266053983,0.1091091091091091,417.56845970859354,1.1885233476091848
0.1595549388148117,0.11011011011011011,417.71385302048446,1.1885233476091848
0.15961047496908357,0.1111111111111111,417.8592463323754,1.1885233476091848
0.15966601112335543,0.11211211211211211,418.0046396442663,1.1885233476091848
0.1597215472776273,0.11311311311311312,418.1500329561573,1.1885233476091848
0.15977708343189917,0.11411411411411411,418.29542626804823,1.1885233476091848
0.15983261958617107,0.11511511511511512,418.4408195799392,1.1885233476091848
0.15988815574044293,0.11611611611611611,418.5862128918302,1.1885233476091848
0.1599436918947148,0.11711711711711711,418.7316062037211,1.1885233476091848
0.15999922804898667,0.11811811811811812,418.87699951561206,1.1885233476091848
0.16005476420325854,0.11911911911911911,419.022392827503,1.1885233476091848
0.1601103003575304,0.12012012012012012,419.16778613939397,1.1885233476091848
0.16016583651180227,0.12112112112112113,419.3131794512849,1.1885233476091848
0.16022137266607414,0.12212212212212212,419.4585727631758,1.1885233476091848
0.160276908820346,0.12312312312312312,419.60396607506675,1.1885233476091848
0.16033244497461788,0.12412412412412413,419.74935938695774,1.1885233476091848
0.16038798112888975,0.12512512512512514,419.89475269884866,1.1885233476091848
0.1604435172831616,0.12612612612612611,420.0401460107396,1.1885233476091848
0.16049905343743348,0.12712712712712712,420.1855393226305,1.1885233476091848
0.16055458959170535,0.12812812812812813,420.33093263452145,1.1885233476091848
0.16061012574597722,0.12912912912912913,420.47632594641243,1.1885233476091848
0.16066566190024908,0.13013013013013014,420.62171925830336,1.1885233476091848
0.16072119805452095,0.13113113113113112,420.7671125701943,1.1885233476091848
0.16077673420879285,0.13213213213213212,420.9125058820853,1.1885233476091848
0.16083227036306472,0.13313313313313313,421.05789919397625,1.1885233476091848
0.16088780651733658,0.13413413413413414,421.2032925058672,1.1885233476091848
0.16094334267160845,0.13513513513513514,421.3486858177581,1.1885233476091848
0.16099887882588032,0.13613613613613612,421.4940791296491,1.1885233476091848
0.1610544149801522,0.13713713713713713,421.63947244154,1.1885233476091848
0.16110995113442406,0.13813813813813813,421.78486575343095,1.1885233476091848
0.16116548728869592,0.13913913913913914,421.9302590653219,1.1885233476091848
0.1612210234429678,0.14014014014014015,422.07565237721286,1.1885233476091848
0.16127655959723966,0.14114114114114115,422.2210456891038,1.1885233476091848
0.16133209575151153,0.14214214214214213,422.3664390009947,1.1885233476091848
0.1613876319057834,0.14314314314314314,422.51183231288564,1.1885233476091848
0.16144316806005526,0.14414414414414414,422.65722562477663,1.1885233476091848
0.16149870421432713,0.14514514514514515,422.80261893666756,1.1885233476091848
0.161554240368599,0.14614614614614616,422.9480122485585,1.1885233476091848
0.16160977652287087,0.14714714714714713,423.0934055604494,1.1885233476091848
0.16166531267714274,0.14814814814814814,423.2387988723404,1.1885233476091848
0.16172084883141463,0.14914914914914915,423.3841921842314,1.1885233476091848
0.1617763849856865,0.15015015015015015,423.5295854961223,1.1885233476091848
0.16183192113995837,0.15115115115115116,423.6749788080133,1.1885233476091848
0.16188745729423024,0.15215215215215216,423.8203721199042,1.1885233476091848
0.1619429934485021,0.15315315315315314,423.96576543179515,1.1885233476091848
0.16199852960277397,0.15415415415415415,424.1111587436861,1.1885233476091848
0.16205406575704584,0.15515515515515516,424.25655205557706,1.1885233476091848
0.1621096019113177,0.15615615615615616,424.401945367468,1.1885233476091848
0.16216513806558958,0.15715715715715717,424.5473386793589,1.1885233476091848
0.16222067421986144,0.15815815815815815,424.69273199124984,1.1885233476091848
0.1622762103741333,0.15915915915915915,424.8381253031408,1.1885233476091848
0.16233174652840518,0.16016016016016016,424.98351861503176,1.1885233476091848
0.16238728268267705,0.16116116116116116,425.1289119269227,1.1885233476091848
0.16244281883694892,0.16216216216216217,425.2743052388136,1.1885233476091848
0.16249835499122078,0.16316316316316315,425.4196985507046,1.1885233476091848
0.16255389114549265,0.16416416416416416,425.5650918625955,1.1885233476091848
0.16260942729976452,0.16516516516516516,425.71048517448645,1.1885233476091848
0.16266496345403642,0.16616616616616617,425.8558784863775,1.1885233476091848
0.16272049960830828,0.16716716716716717,426.0012717982684,1.1885233476091848
0.16277603576258015,0.16816816816816815,426.14666511015935,1.1885233476091848
0.16283157191685202,0.16916916916916916,426.2920584220503,1.1885233476091848
0.1628871080711239,0.17017017017017017,426.43745173394126,1.1885233476091848
0.16294264422539576,0.17117117117117117,426.5828450458322,1.1885233476091848
0.16299818037966762,0.17217217217217218,426.7282383577231,1.1885233476091848
0.1630537165339395,0.17317317317317318,426.87363166961404,1.1885233476091848
0.16310925268821136,0.17417417417417416,427.019024981505,1.1885233476091848
0.16316478884248323,0.17517517517517517,427.16441829339595,1.1885233476091848
