span,V1tang_re,V1ax_re,T1t_re,T1_re,P1_re,rho1_re,secondary_loss,distributed_Y_other_stator
0.044044044044044044,623.6333455496381,332.0411836014055,1700.0,1506.6891963174635,23.242849823049106,5.373490398265244,0.9565460523800696,0.0190104941599517
0.04504504504504504,623.6002309360473,332.0411836014055,1700.0,1506.7051909852785,23.243959503106126,5.373689898186708,0.954599662788449,0.0190104941599517
0.04604604604604605,623.5672071879744,332.0411836014055,1700.0,1506.7211409183603,23.24506612057712,5.373888845402914,0.9526141071483671,0.0190104941599517
0.04704704704704705,623.5342742084099,332.0411836014055,1700.0,1506.7370461705323,23.246169678852933,5.3740872405410665,0.950589679229779,0.0190104941599517
0.04804804804804805,623.501431900482,332.0411836014055,1700.0,1506.7529067955209,23.24727018131923,5.374285084227358,0.9485266780671926,0.0190104941599517
0.04904904904904905,623.4686801674568,332.0411836014055,1700.0,1506.7687228469583,23.248367631356615,5.374482377087002,0.946425407886096,0.0190104941599517
0.050050050050050046,623.4360189127381,332.0411836014055,1700.0,1506.7844943783805,23.2494620323405,5.374679119744197,0.9442861780282328,0.0190104941599517
0.05105105105105105,623.4034480398667,332.0411836014055,1700.0,1506.8002214432286,23.25055338764121,5.374875312822159,0.9421093028757576,0.0190104941599517
0.05205205205205205,623.3709674525209,332.0411836014055,1700.0,1506.815904094849,23.251641700623967,5.375070956943099,0.9398951017742908,0.0190104941599517
0.05305305305305305,623.3385770545153,332.0411836014055,1700.0,1506.8315423864935,23.25272697464891,5.375266052728253,0.9376438989549066,0.0190104941599517
0.05405405405405406,623.3062767498016,332.0411836014055,1700.0,1506.8471363713188,23.253809213071015,5.375460600797845,0.9353560234550752,0.0190104941599517
0.055055055055055056,623.2740664424674,332.0411836014055,1700.0,1506.862686102388,23.254888419240288,5.375654601771135,0.9330318090385861,0.0190104941599517
0.056056056056056056,623.2419460367366,332.0411836014055,1700.0,1506.8781916326693,23.2559645965016,5.375848056266387,0.930671594114486,0.0190104941599517
0.057057057057057055,623.2099154369691,332.0411836014055,1700.0,1506.893653015038,23.257037748194747,5.376040964900874,0.9282757216550507,0.0190104941599517
0.058058058058058054,623.17797454766,332.0411836014055,1700.0,1506.9090703022746,23.258107877654517,5.3762333282908985,0.9258445391128244,0.0190104941599517
0.05905905905905906,623.1461232734403,332.0411836014055,1700.0,1506.9244435470673,23.25917498821067,5.376425147051786,0.9233783983367522,0.0190104941599517
