0.00019343716302617538,0.0003065058560779897,0.0
0.002605512803025142,0.000860906615446594,0.0
0.004430343122765429,0.0007274718835705298,0.0
0.0061281491163304724,0.0005109394208505729,0.0
0.007775756733647325,0.0003210124189850709,0.0
0.009378043987021665,0.0001422313885922461,0.0
0.010938609264142677,-5.496137437178278e-05,0.0
0.012495147313390183,-0.00015703431510282872,0.0
0.014025023851932607,-0.00028490396077936447,0.0
0.01554990238924618,-0.00035669804028795604,0.0
0.017068523601560553,-0.0004386071546462313,0.0
0.0185918167384597,-0.0005112137572631714,0.0
0.020127882066107893,-0.0005730297626490603,0.0
0.021694247580303767,-0.0006878846269388009,0.0
0.023284362757033664,-0.0007266498930518046,0.0
0.02492648746172592,-0.0008041493882851936,0.0
0.026592785347668953,-0.0007750574378545317,0.0
0.028284631993798798,-0.0006591169675398603,0.0
0.029989276663223548,-0.0004331116080202313,0.0
0.031689284768911384,-7.625764172951278e-05,0.0
0.033371166499226355,0.0004154528943346615,0.0
0.03503402688924741,0.0010246893159973954,0.0
0.03661432973504081,0.001821853298471116,0.0
0.03811494420658426,0.0027686270347094233,0.0
0.03950764390857884,0.0038912540765762465,0.0
-0.00019343716302617538,-0.0003065058560779897,0.0
0.00044213788522320745,-0.002784292062540718,0.0
0.0017689192429637694,-0.004398693172510391,0.0
0.0033165849188820876,-0.005748845087147599,0.0
0.004997907142110578,-0.006939429734056224,0.0
0.006797338593798462,-0.007950563048187415,0.0
0.008700378289511401,-0.008748873619137525,0.0
0.010658230537029849,-0.009444702387686143,0.0
0.012682265907064323,-0.00991457553096612,0.0
0.014739430510225823,-0.010238449538937194,0.0
0.016819503129043456,-0.010348865684091345,0.0
0.018900020606796374,-0.01026462510557084,0.0
0.020961332370759363,-0.009987253176060144,0.0
0.02297438073818119,-0.009453611301756181,0.0
0.024934244118677226,-0.008794170162976702,0.0
0.026801284873399535,-0.007896095214706834,0.0
0.0285920923826779,-0.006907342097356961,0.0
0.03029421095505159,-0.00581143010500858,0.0
0.031909513580793,-0.0046354596255804665,0.0
0.03344479432967993,-0.0034047077455924574,0.0
0.034903173828593904,-0.0021282707459923346,0.0
0.03627548242370725,-0.0007944849013512698,0.0
0.03761552852357515,0.0005200206763214935,0.0
0.038911083164048094,0.0018467958383213132,0.0
0.04018141094584323,0.0031523102495528603,0.0
,,
0.00019332246385597872,0.00030657821321543755,5.553615470333013e-05
0.002605273759355547,0.0008620858303351166,5.553615470333013e-05
0.004430142034746542,0.0007293662370559009,5.553615470333013e-05
0.006128012423150584,0.0005134799323209989,5.553615470333013e-05
0.00777565604573588,0.0003241200031665428,5.553615470333013e-05
0.00937796485406366,0.0001458300187356129,5.553615470333013e-05
0.010938587805094838,-5.081637560360591e-05,5.553615470333013e-05
0.012495149192588888,-0.00015236266372887271,5.553615470333013e-05
0.014025033613285784,-0.0002798868650571388,5.553615470333013e-05
0.015549930435474597,-0.0003512069293229777,5.553615470333013e-05
